de,en,id,title
"Wir helfen Jugendlichen dabei, Probleme und Krisen zu bewältigen und betreuen sie ganz individuell – ambulant oder stationär. 

Unsere sozialpädagogisch ausgebildeten Mitarbeiter wenden sich mit ihren Angeboten an Jugendliche im Alter von 14 bis 21 Jahren, die sich in schwierigen Lebenssituationen befinden, wie:

- drohende oder bestehende Obdachlosigkeit
- Konflikte in der Familie
- Suchtproblematik
- Straffälligkeit
- psychische Beeinträchtigungen
- Schulverweigerung

Unser Angebot:

- individuelle Hilfe, die auf den Einzelfall abgestimmt ist
- tragfähiges und vertrauensvolles Betreuungsverhältnis
- gemeinsam entwickelter Hilfeplan
- Alltagsfähigkeiten gemeinsam lernen und stärken (Tagesstruktur, Schulbesuch, Haushaltsführung, Umgang mit Geld)
- emotionale Entwicklung unterstützen und fördern
- Hilfe und Unterstützung bei der Suche nach einer sicheren Wohnung in Krisensituationen ist eine Unterbringung in Wohnungen des UNIONHILFSWERK möglich",,7bcc64eda5a758bc,Startläufer Treptow/Köpenick 
"Wir unterstützen Erwachsene, die sich in schwierigen Lebensverhältnissen befinden. Dazu zählen Personen, die von Wohnungslosigkeit bedroht oder wohnungslos sind. Auch diejenigen, die in ungesicherten oder unzumutbaren Wohnverhältnissen leben oder Hilfe nach einer Haft- oder Einrichtungsentlassung benötigen, können sich an uns wenden.

Wir sind überregional tätig, sodass uns alle Berlinerinnen und Berliner aufsuchen können.

Angebot: Unterstützung bei finanziellen und behördlichen Angelegenheiten, Beratung bei Konflikten mit dem Vermieter, Hilfe bei der Schuldenregulierung sowie bei der Suche nach einer beruflichen Perspektive, bei Bedarf schnelle Unterbringung in vom UNIONHILFSWERK angemietete Wohnungen.

Unsere Mitarbeiter verfügen über langjährige Erfahrungen und umfassende Beratungs- und Betreuungskompetenz in der Wohnungslosenhilfe. Darüber hinaus sind sie in der Schuldenregulierung und Arbeitsvermittlung geschult.

Wir stehen Ihnen mittwochs von 13 bis 15 Uhr für ein Erstgespräch zur Verfügung – natürlich können Sie auch einen individuellen Termin außerhalb dieser Zeiten mit uns vereinbaren.

Kostenübernahme
Die Voraussetzung für eine längerfristige Beratung und sozialpädagogische Betreuung durch unser Projekt ""Wendepunkt Wohnen"" ist abhängig von der Zusage einer Kostenübernahme durch das zuständige Sozialamt. Die Voraussetzungen und Modalitäten erklären wir gern in einem Erstgespräch.",,3d095f5ffae8481b,Wendepunkt Wohnen 
"Die Wohnungslosentagesstätte des UNIONHILFSWERK in Tempelhof-Schöneberg ist Anlaufstelle und Treffpunkt für wohnungslose und von Armut betroffene Menschen ohne feste soziale Anbindungen. Bei uns kann man zur Ruhe kommen, etwas Warmes essen und trinken und Soforthilfen in akuten Notlagen erhalten.

Hilfe anonym und ohne Voranmeldung
Als Ort der Begegnung lassen sich hier Kontakte knüpfen und auf Wunsch anonym und ohne Voranmeldung Hilfeleistungen in Anspruch nehmen. Wir bieten unseren Besuchern einen Ort, an dem sie sich nachmittags für einige Stunden wohlfühlen können und an verschiedenen Aktivitäten teilnehmen können.

Unsere Mitarbeiter mit sozialpädagogischem und psychosozialem Know-how stehen gern für Einzelgespräche zur Verfügung und bieten Unterstützung bei Problemen.

Unser Angebot
- warme Mahlzeit, Duschmöglichkeit, saubere Kleidung und medizinische Basisversorgung
- Unterstützung bei persönlichen Problemen, sozialpädagogische und psychosoziale Beratung
- Gruppenaktivitäten (Ausflüge und Kulturangebote)
- Fahrradwerkstatt am Wochenende
- Weitervermittlung an Notunterkünfte, Übernachtungseinrichtungen
- weitere Anschlusshilfen zur Reintegration in ein festes soziales Umfeld",,5052050afd007bda,Wohnungslosentagesstätte Schöneberg
"Den Bewohnern stehen 74 Zimmer auf 6 Stockwerken zur Verfügung. Es gibt 5 Ein-Bett-Zimmer, 63 Zwei-Bett-Zimmer - davon sind 16 für Familien geeignet - und 6 Drei-Bett-Zimmer. Im Erdgeschoss befinden sich barrierefreie Zimmer und Sanitärräume sowie ein behindertengerechte Küche. Das 10-köpfige Team widmet sich vor allem den sozialen Belangen der Bewohner. Zugang zu Schulen, Arztbesuche, Behördengänge, die Vermittlung von Kontakten zu Vereinen und Institutionen gehören zu den alltäglichen Aufgaben.  Der Focus liegt auf dem Sprachunterricht sowie der Förderung und Betreuung der Kinder. Neben dem Deutschkurs im Hause werden für alle Interessierten berlinweit die passenden Angebote gesucht.  Auch das Organisieren von Ausbildungs- und Praktikumsplätzen für Erwachsene mit guter Bleiberechtsperspektive spielt eine wesentliche Rolle.  Das ""Projekt Hausaufgabenhilfe"" betreut täglich Kinder, die bereits die hiesige Grundschule besuchen. Eigens dafür wurden Kreidetafeln angebracht, Mal- und Schreibutensilien beschafft. Besonders die Jungen und Mädchen der „kleinen“ Gruppe freuen sich auf die tägliche Zeit mit ihren „Hausaufgabenlehrern“. Ob Kleiderkammer, Fahrradwerkstatt oder unsere Kursangebote - alle diese Dinge erleichtern den Aufenthalt der Geflüchteten aus fernen Ländern und helfen ihnen, die schrecklichem Erlebnisse aus ihrer Heimat oder der Flucht zu verarbeiten.",,99a287f8e9913bbf,Flüchtlingsunterkunft Rahnsdorf 
"Mobile und sozialräumlich orientierte Jugendarbeit ist ein Konzept, das unterschiedliche Ansätze und Methoden in der Jugendarbeit miteinander verknüpft, und damit zu einem neuen und eigenständigen Ansatz in der Jugendarbeit in Berlin beigetragen hat. Mobile Jugendarbeit bedeutet in erster Linie eine praktische Hinwendung zu den Orten an denen sich Jugendliche auch tatsächlich aufhalten. Das sind Parks und Straßen oder allgemein gesprochen: der öffentliche Raum. Sozialraumorientierung in der Jugendarbeit meint eine Konzentration auf den Nahbereich der Jugendlichen, oder besser den Wohnbereich, die Nachbarschaft, den Kiez. Zur Zeit existiert das Projekt Outreach in 11 Berliner Bezirken.",,d2b0ce1f9182f8b7,OUTREACH.BERLIN
"Unser Angebot richtet sich an volljährige Menschen, die wohnungslos oder von Wohnungslosigkeit bedroht sind. Die Inhalte der Maßnahme sowie die Termine werden mit jeder leistungsberechtigten Person besprochen und individuell abgestimmt.

Mit unseren Bürostandorten in den Stadtteilen Treptow, Lichtenberg und Reinickendorf bieten wir ein bezirksübergreifendes, dezentrales Angebot an. Dadurch wird die räumliche Nähe zwischen Wohnort und Beratung gewährleistet. Eine Unterstützung in der eigenen Wohnung, z.B. bei Mietschulden, Wohnungskündigung oder Räumungsklage ist möglich; bei vorhandener Wohnungslosigkeit kann vorübergehend auch eine der ca. 80 Trägerwohnungen zur Verfügung gestellt werden. Die 1-2 Zimmer Wohnungen sind möbliert und mit Hausrat ausgestattet.

Der kontinuierliche Austausch in Berliner Qualitätsgemeinschaften, Arbeitskreisen und Fachgremien ermöglicht eine stetige Entwicklung und Sicherung der Qualitätsstandards als Grundlage professioneller Beratung.

Gerne vereinbaren wir einen Termin für ein Kennlern- oder Beratungsgespräch.
",,a5ebbf9f06c4486d,Ambulant betreutes Wohnen für Erwachsene in Lichtenberg - Helmut Ziegner Stiftung
"Unser Angebot richtet sich an volljährige Menschen, die wohnungslos oder von Wohnungslosigkeit bedroht sind. Die Inhalte der Maßnahme sowie die Termine werden mit jeder leistungsberechtigten Person besprochen und individuell abgestimmt.

Mit unseren Bürostandorten in den Stadtteilen Treptow, Lichtenberg und Reinickendorf bieten wir ein bezirksübergreifendes, dezentrales Angebot an. Dadurch wird die räumliche Nähe zwischen Wohnort und Beratung gewährleistet. Eine Unterstützung in der eigenen Wohnung, z.B. bei Mietschulden, Wohnungskündigung oder Räumungsklage ist möglich; bei vorhandener Wohnungslosigkeit kann vorübergehend auch eine der ca. 80 Trägerwohnungen zur Verfügung gestellt werden. Die 1-2 Zimmer Wohnungen sind möbliert und mit Hausrat ausgestattet.

Der kontinuierliche Austausch in Berliner Qualitätsgemeinschaften, Arbeitskreisen und Fachgremien ermöglicht eine stetige Entwicklung und Sicherung der Qualitätsstandards als Grundlage professioneller Beratung.

Gerne vereinbaren wir einen Termin für ein Kennlern- oder Beratungsgespräch.
",,6b3235694745ab9f,Ambulant betreutes Wohnen für Erwachsene in Reinickendorf - Helmut Ziegner Stiftung
"Unser Angebot richtet sich an volljährige Menschen, die wohnungslos oder von Wohnungslosigkeit bedroht sind. Die Inhalte der Maßnahme sowie die Termine werden mit jeder leistungsberechtigten Person besprochen und individuell abgestimmt.

Mit unseren Bürostandorten in den Stadtteilen Treptow, Lichtenberg und Reinickendorf bieten wir ein bezirksübergreifendes, dezentrales Angebot an. Dadurch wird die räumliche Nähe zwischen Wohnort und Beratung gewährleistet. Eine Unterstützung in der eigenen Wohnung, z.B. bei Mietschulden, Wohnungskündigung oder Räumungsklage ist möglich; bei vorhandener Wohnungslosigkeit kann vorübergehend auch eine der ca. 80 Trägerwohnungen zur Verfügung gestellt werden. Die 1-2 Zimmer Wohnungen sind möbliert und mit Hausrat ausgestattet.

Der kontinuierliche Austausch in Berliner Qualitätsgemeinschaften, Arbeitskreisen und Fachgremien ermöglicht eine stetige Entwicklung und Sicherung der Qualitätsstandards als Grundlage professioneller Beratung.

Gerne vereinbaren wir einen Termin für ein Kennlern- oder Beratungsgespräch.
",,95e330e187767863,Ambulant betreutes Wohnen für Erwachsene in Treptow - Helmut Ziegner Stiftung
"Wir bieten viele Angebote, um die Gesundheit älterer Menschen zu erhalten. Dazu zählen Bewegungskurse wie Gymnastik und Volkstanz. Auch Gedächtnistrainings und Spielegruppen finden regelmäßig statt.
Gemeinsame Feste, Tanz-Nachmittage und unser Chor runden das Angebot ab.

Wir ermöglichen auch Menschen mit Beeinträchtigungen den Besuch unserer Begegnungsstätte. Diese Hilfe bietet der sogenannte Mobilitätsdienst.

Kommen Sie gern vorbei.
Wir freuen uns auf Sie!
",,777d8ac23009cb5e,Haus Bottrop
"Wir beginnen mit einer Aufwärmphase: Laufen, Gehen und Bewegung der Arme. Dehnungs-Übungen im Stehen und Sitzen sollen die Beweglichkeit erhalten. Diese machen wir gemeinsam auf einem Stuhl und einer Gymnastik-Matte. Dabei richtet sich die Kursleiterin nach den Fähigkeiten der einzelnen Teilnehmer*innen. Die letzten 10 Minuten entspannen wir uns bei sanfter Musik.

Im Anschluss laden wir zum gemütlichen Beisammensein bei einer Tasse Kaffee ein.
",,9741f47e97a8096a,Gymnastik mit Musik
"Der Kurs findet in gemütlicher Runde bei einer Tasse Kaffee statt. Wir beschäftigen uns mit unterschiedlichen Aufgaben. So stärken wir unsere Konzentration und trainieren die Aufmerksamkeit.

Neue Teilnehmer*innen sind herzlich willkommen!
",,46033c5ea1bb59cc,Gedächtnistraining
"Bei einer Tasse Kaffee tauschen sich die Teilnehmenden aus.
Sie planen auch gemeinsame Aktivitäten. Zum Beispiel Ausflüge oder Besuche von Veranstaltungen.
Kartenspiele sind in der Gruppe sehr beliebt.",,084b2b74dc90485c,Kiezgruppe Wedding 
"Im Sitzen werden die Muskeln und Gelenke bewegt. Wir führen dazu gezielte Übungen aus. Dazwischen gibt es mehrere Phasen der Entspannung.

Die Übungen richten sich nach den Fähigkeiten der Teilnehmenden. Jeder Teilnehmende bestimmt sein eigenes Tempo.

Im Anschluss laden wir zum Gespräch bei einer Tasse Kaffee ein.
",,f3dc58442cd62806,Gymnastik
"Die Gruppe trifft sich zum gemeinsamen Spielen.
Die Teilnehmemenden wählen die Spiele aus. Beliebt sind Rate- und Kartenspiele. Regelmäßig werden neue Spiele vorgestellt.",,c47b338e9fa3daf4,Spielegruppe 
"Wir machen Übungen. Nach einem von der AOK entwickelten Programm. Sie sollen den Gleichgewichts-Sinn erhalten und die Muskel-Kraft stärken.

Zum Aufwärmen wird Gymnastik angeboten.
Es folgen Übungen mit Bällen, Tüchern und Bändern. Diese sind für den Gleichgewichts-Sinn.
Danach trainieren wir die Muskeln mit gezielten Übungen und Gewichten.
",,050c420d800cb84a,Balance- und Kraft-Training
"Bei Kaffee und Kuchen tauschen sich die Teilnehmenden aus. Sie geben sich Anregungen und Tipps zum Leben mit der Krankheit.
Höhepunkte sind gemeinsame Unternehmungen und Ausflüge.",,0304b6c73fa0c843, Selbsthilfegruppe Multiple Sklerose
"Es fällt Ihnen schwer, alleine die Wohnung zu verlassen? Wenden Sie sich an uns. Erfahrene Mitarbeiter\*innen holen Sie zu Hause ab. Wir begleiten Sie auf Ihren Wegen. Zum Beispiel zum Einkauf, zum Friseur oder zum Arzt. Das Angebot ist kostenlos.",,37e23812ed232822,Mobilitätshilfedienst
"Wir begrüßen Sie in unserem Musikcafé. Bei einem gemeinsamen Kaffee und Kuchen können Sie sich mit anderen Senior\*innen austauschen. Oder Sie lassen einfach nur die Klänge bekannter Melodien auf sich wirken.

Sie sind herzlich eingeladen vorbeizukommen.
Wir freuen uns auf Sie!
",,b693950dac373891,Das Musikcafé 
"Musik, Takt, Bewegung. In unserer Volkstanzgruppe treffen Sie auf nette Senior\*innen und lernen neue Tanzschritte kennen. Wir lernen traditionelle Tänze.

Diese benötigen keinerlei Vorkenntnisse.

Kommen Sie gern vorbei.
Wir freuen uns auf Sie.
",,cf73240007dd89f2,Volkstanzgruppe
"Unsere Begegnungsstätte befindet sich am Rande der Rehberge.

Wir bieten viele Aktivitäten zur Erhaltung der Gesundheit an. Nordic-Walking, Stuhlgymnastik, Qi Gong und mehr.

Gemeinsam arbeiten wir auch an unseren Hochbeeten im Garten. Dabei pflegen wir Kontakte zu Schülern und ihren Familien.
",,617264fe6f64483c,Otawi-Treff
Im Sitzen werden die Muskeln und Gelenke trainiert. Dazu werden gezielte Übungen ausgeführt. Es folgen Dehnungs-Übungen mit Hilfe von Terra-Bändern und Bällen. Jeder Teilnehmerin bestimmt ihr eigenes Tempo nach ihren Fähigkeiten. ,,3c9501113acd1935,Stuhlgymnastik
Die Gruppe plant gemeinsam ihre Freizeit. Dazu gehören kleine Ausflüge und der Besuch von Veranstaltungen. Gemeinsame Kartenspiele sind sehr beliebt.,,4aac99aee9daf899,Kiezgruppe Otawis
"Etwa 100 Kinder werden in altersgemischten Gruppen und in zwei Krippengruppen betreut.  Das Kinderhaus ist in einem Mehrgenerationenhaus untergebracht. Es erstreckt sich über 3 Etagen mit großen, hellen Räumen. Im Dachgeschoss gibt es einen Bewegungs- und Mehrzweckraum. Unmittelbar an unseren kleinen Garten schließt sich ein großer öffentlicher Spielplatz an. Dieser wird von den Kindern gerne und oft genutzt. Die vertrauensvolle und transparente Zusammenarbeit mit den Eltern ist eine wichtige Voraussetzung unserer Arbeit. 

Wir stehen für: 
individuelle Eingewöhnung, separate Krippenetage mit Spiel- und Kuschelecken, soziales Lernen im Rahmen von Kitaübernachtungen und Gruppenfahrten, alltagsintegrierte Sprachförderung, Bewegungsförderung bei Schwimmbadbesuchen, frische, gesunde Kost aus eigener Küche.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ",,38a535e9625e3861,Montessori-Kinderhaus Sommerstraße 
"Unsere Gruppen Die Kita bietet Platz für insgesamt 150 Kinder. Angebote für die Kinder des altersgemischten Elementarbereichs sind gruppenübergreifend gestaltet. Die Arbeit in der Krippe und in der bilingualen Vorschulgruppe orientiert sich an den Bedürfnissen der Altersgruppe bzw. an den konzeptionellen Schwerpunkten. Unsere Räume Unsere Kita ""Kinderinsel / L'île aux enfants"" befindet sich in einem Flachbau mit einem großen Garten, der mit Schaukeln, Rutschen und Bolzplatz spielerisch zur Bewegung einlädt. Zwei bilinguale Vorschulgruppen sind auf dem Schulgelände der ""Staatlichen Europaschule Märkische Grundschule"" in einem separaten Pavillon untergebracht. 

Wir stehen für: 
- bilinguale Erziehung nach dem Immersionsprinzip
- ganzheitliche Bewegungserziehung
- alltagsintegrierte Sprachförderung
- ausgewogene Ernährung mit Obst und Gemüse
- Projektarbeiten & regelmäßige Ausflüge
- naturwissenschaftliche, technische und mathematische Bildung unserer Kinder
",,fa8bd6021819a9ab,Europa-Kindertagesstätte Kinderinsel / L'île aux enfants
Die Beschäftigungstagesstätte liegt verkehrsgünstig angebunden im Herzen Kreuzbergs in einem großen Gewerbekomplex. Sie bietet 24-Vollzeitplätze und ist auch für Besucher mit Mobilitätseinschränkung bequem über einen Fahrstuhl zu erreichen. Auf dem Gelände befindet sich auch eine Kontakt- und Beratungsstelle.,,1dbec407c556698f,Beschäftigungstagesstätte Kreuzberg
"Unsere Gruppen In unserem Montessori-Kinderhaus betreuen wir 63 Mädchen und Jungen von einem Jahr bis zum Schuleintritt in zwei altersheterogenen Gruppen sowie einer ""Nestgruppe"". Unsere Räume In einem sanierten, ehemaligen Fabrikgebäude stehen uns großzügige, freundliche Räume auf drei Etagen zur Verfügung. Ein Turn- und Aktionsraum kann genutzt werden und die Außenanlage lädt zum Spielen und Planschen ein. 
Naturbelassenes Holz und Glas schaffen eine warme und lichte Atmosphäre. Zusammenarbeit mit den Eltern Es kommt uns besonders darauf an, ein gegenseitiges Vertrauensverhältnis aufzubauen. Wichtig ist es uns, sowohl die unterschiedlichen Belange der Kinder als auch der Eltern wahr- und ernst zu nehmen. Dabei berücksichtigen wir in unserer Arbeit die verschiedenen familiären Hintergründe der Kinder. Regelmäßig finden Elternabende, Entwicklungs- und individuelle Elterngespräche statt. 
Wir stehen für: 
- sanfte Eingewöhnung nach dem ""Berliner Modell""
- alltagsintegrierte Sprachbildung
- individuelle Stärkung der eigenen Persönlichkeit
- Sinnesschulung durch Montessori-Material
- vertrauensvolle Zusammenarbeit mit den Eltern
- gesunde, fleischlose Ernährung aus eigener Küche",,6e5c44ab688a7a92,Montessori-Kinderhaus Naunynstraße 
"In sechs Gruppenräumen werden bis zu 107 Kinder im Alter von zwölf Wochen bis zur Einschulung betreut. Die jüngsten Kinder lernen und erleben Gemeinsamkeit in zwei altershomogenen Gruppen. Vom dritten Lebensjahr bis zur Einschulung werden die Kinder in vier Elementargruppen betreut. In jeder Gruppe befinden sich zu gleichen Teilen Kinder, die deutsch-, englisch- oder zweisprachig aufwachsen.Unsere Räume Das großzügige zweigeschossige Gebäude öffnet sich zum Garten hin durch raumhohe Glasfronten, wodurch die Eingangshalle und die Gruppenräume besonders hell und freundlich wirken. In direkter Nachbarschaft befinden sich mehrere Sportstätten. Zu Fuß sind zahlreiche öffentliche Spielplätze und ausgedehnte Grünanlagen erreichbar. Wir streben eine vertrauensvolle, kooperative Zusammenarbeit mit allen Eltern an. In den einzelnen Gruppen finden regelmäßig individuelle Entwicklungsgespräche und Elternabende statt. Unsere Einrichtung bietet außerdem in Zusammenarbeit mit externen Fachleuten Elternabende zu Themen wie ""Übergang Kita / Schule"", ""Konsequente Erziehung"" o.a. an. Wir freuen uns, wenn interessierte Eltern unsere Arbeit als Elternvertreter oder durch andere Aktivitäten unterstützen. Wir stehen für bilinguale Ausrichtung nach dem Immersionsprinzip, Partizipation, Betreuung und Förderung von Kindern mit besonderen Bedarfen, Frühstück, Mittagessen und Snacks aus eigener Küche, Zusammenarbeit mit deutsch-englischer Grundschule, flexible Ferienzeiten.",,84880171d9fdd862,Kinderhaus Tom Sawyer 
"Das UNIONHILFSWERK betreibt in Neukölln und Kreuzberg zwei Übergangsheime für Erwachsene mit einer (chronisch) psychischen Erkrankung, die eine ganztägige Betreuung benötigen. Die Klienten kommen zumeist nach einem stationären Aufenthalt in der psychiatrischen Abteilung eines Krankenhauses zu uns.

Mit unserer Betreuung möchten wir die Lebensqualität in folgenden Bereichen verbessern:
• Selbstversorgung (Wohnen und Wirtschaften)
• Tagesgestaltung und Kontaktfindung
• Förderung von Arbeit und Beschäftigung
• Bewältigung von krankheitsbedingten Beeinträchtigungen

Die angebotenen Maßnahmen dienen zunächst dazu, den Klienten nach einer akuten Erkrankung zu stabilisieren. Im Anschluss wollen wir gemeinsam die Weichen stellen für eine berufliche, soziale und medizinische Wiedereingliederung mit:
• mehrwöchiger Anfangsphase und Eingewöhnung
• regelmäßigen Helferkonferenzen und Fallbesprechungen
• regelmäßige psychologische Beratung
• Begleitung zu Arztbesuchen
• Arbeit bzw. Beschäftigung und gemeinsamen Freizeitaktivitäten
• vielfältiges Programm an Ergo-, Musik- und Bewegungstherapie
• Selbstständigkeitstraining
• integrierte Psychotherapie
• Psychoedukation
• Angehörigenarbeit

Das Übergangsheim bietet 32 Plätze und befindet sich am Kottbusser Tor.
Jeder Bewohner verfügt über ein Einzelzimmer. Ein Aufenthaltsraum, die Küche und die Bäder werden gemeinschaftlich genutzt. Auf zwei separaten Etagen befinden sich außerdem Therapie- und Werkstatträume sowie ein großer Mehrzweckraum.
",,5f9730b8000a08c8,Übergangswohnheim Kreuzberg
"Das UNIONHILFSWERK betreibt in Neukölln und Kreuzberg zwei Übergangsheime für Erwachsene mit einer (chronisch) psychischen Erkrankung, die eine ganztägige Betreuung benötigen. Die Klienten kommen zumeist nach einem stationären Aufenthalt in der psychiatrischen Abteilung eines Krankenhauses zu uns.

Unsere Mitarbeiter betreuen die Bewohner rund um die Uhr, um sie beim Umgang mit den Krankheitserscheinungen zu unterstützen. Gemeinsam erarbeiten sie mit ihnen auch neue Perspektiven in den Lebensbereichen „Arbeiten“ und „Wohnen“.

Unsere Angebote finden in den Einrichtungen als Gruppen- und Einzeltherapie statt. Diese sind individuell auf die Bedürfnisse der Bewohner abgestimmt und gemeinsam mit ihnen geplant. Mit unserer Betreuung möchten wir die Lebensqualität in folgenden Bereichen verbessern:
• Selbstversorgung (Wohnen und Wirtschaften)
• Tagesgestaltung und Kontaktfindung
• Förderung von Arbeit und Beschäftigung
• Bewältigung von krankheitsbedingten Beeinträchtigungen

Die angebotenen Maßnahmen dienen zunächst dazu, den Klienten nach einer akuten Erkrankung zu stabilisieren. Im Anschluss wollen wir gemeinsam die Weichen stellen für eine berufliche, soziale und medizinische Wiedereingliederung.

Das Übergangsheam bietet 32 Plätze und befindet sich am Kottbusser Tor.
.
",,0bc2dde81a544995,Übergangswohnheim Neukölln
"Das UNIONHILFSWERK bietet für psychisch kranke Erwachsene Betreutes Wohnen an. Das Betreute Einzelwohnen und die therapeutischen Wohngemeinschaften sind in einem Verbund zusammengeschlossen. Verschiedene gemeinsame Angebote werden an den einzelnen Standorten organisiert. 

Mit unserer Betreuung möchten wir die Lebensqualität in folgenden Bereichen verbessern:

- Selbstversorgung (Wohnen und Wirtschaften)
- Tagesgestaltung und Kontaktfindung
- Förderung von Arbeit und Beschäftigung
- Bewältigung von krankheitsbedingten Beeinträchtigungen
- Betreutes Einzelwohnen

Das Betreute Einzelwohnen (BEW) richtet sich an Erwachsene mit psychischer Erkrankung, die allein oder in einer Partnerschaft leben und sozialpsychiatrische Unterstützung brauchen. Wir betreuen sie bei der Bewältigung ihres Alltags und verhelfen ihnen zu einem geregelten Tagesablauf. Voraussetzung ist ein Mindestmaß an Selbstständigkeit und die Bereitschaft, mit uns zusammen Betreuungsinhalte zu vereinbaren. Wir bieten den Klienten auch von uns gemietete Betreute Einzelwohnungen an. Im Ausnahmefall können zwei Klienten in einer Zwei-Zimmer-Wohnung betreut werden.",,c83b97be732438c2,Verbund Betreutes Wohnen - Stützpunkt Mitte
"Das UNIONHILFSWERK bietet für psychisch kranke Erwachsene Betreutes Wohnen an. Das Betreute Einzelwohnen und die therapeutischen Wohngemeinschaften sind in einem Verbund zusammengeschlossen. Verschiedene gemeinsame Angebote werden an den einzelnen Standorten organisiert. 

Mit unserer Betreuung möchten wir die Lebensqualität in folgenden Bereichen verbessern:

- Selbstversorgung (Wohnen und Wirtschaften)
- Tagesgestaltung und Kontaktfindung
- Förderung von Arbeit und Beschäftigung
- Bewältigung von krankheitsbedingten Beeinträchtigungen Therapeutische Wohngemeinschaften

Die Therapeutischen Wohngemeinschaften (TWG) bieten psychisch kranken Menschen vorübergehend oder langfristig ein Zuhause. In den TWG haben die Klienten ein eigenes Zimmer und nutzen die (Wohn-)Küche bzw. den Gemeinschaftsraum sowie das Bad zusammen. Unterstützt durch unsere ausgebildeten Mitarbeiter und die Gemeinschaft ermöglichen wir den Bewohnern eine weitgehend selbstbestimmte Lebensführung. Alltagspraktische Fähigkeiten und soziale Verhaltensweisen werden geübt und gefestigt. Unsere Therapeutischen Wohngemeinschaften richten sich an verschiedene Zielgruppen - beispielsweise Frauen-TWG oder intensiv-betreute TWG.",,9fd619b2e2f0e919,Verbund Betreutes Wohnen - Mitte 
"Das UNIONHILFSWERK bietet für psychisch kranke Erwachsene Betreutes Wohnen an. Das Betreute Einzelwohnen und die therapeutischen Wohngemeinschaften sind in einem Verbund zusammengeschlossen. Verschiedene gemeinsame Angebote werden an den einzelnen Standorten organisiert. 

Mit unserer Betreuung möchten wir die Lebensqualität in folgenden Bereichen verbessern:

- Selbstversorgung (Wohnen und Wirtschaften)
- Tagesgestaltung und Kontaktfindung
- Förderung von Arbeit und Beschäftigung
- Bewältigung von krankheitsbedingten Beeinträchtigungen Therapeutische Wohngemeinschaften

Die Therapeutischen Wohngemeinschaften (TWG) bieten psychisch kranken Menschen vorübergehend oder langfristig ein Zuhause. In den TWG haben die Klienten ein eigenes Zimmer und nutzen die (Wohn-)Küche bzw. den Gemeinschaftsraum sowie das Bad zusammen. Unterstützt durch unsere ausgebildeten Mitarbeiter und die Gemeinschaft ermöglichen wir den Bewohnern eine weitgehend selbstbestimmte Lebensführung. Alltagspraktische Fähigkeiten und soziale Verhaltensweisen werden geübt und gefestigt. Unsere Therapeutischen Wohngemeinschaften richten sich an verschiedene Zielgruppen - beispielsweise Frauen-TWG oder intensiv-betreute TWG.",,aa0d4324e8d498a8,Verbund Betreutes Wohnen Mitte - Almstadtstraße 
"Das UNIONHILFSWERK bietet für psychisch kranke Erwachsene Betreutes Wohnen an. Das Betreute Einzelwohnen und die therapeutischen Wohngemeinschaften sind in einem Verbund zusammengeschlossen. Verschiedene gemeinsame Angebote werden an den einzelnen Standorten organisiert. 

Mit unserer Betreuung möchten wir die Lebensqualität in folgenden Bereichen verbessern:

- Selbstversorgung (Wohnen und Wirtschaften)
- Tagesgestaltung und Kontaktfindung
- Förderung von Arbeit und Beschäftigung
- Bewältigung von krankheitsbedingten Beeinträchtigungen Therapeutische Wohngemeinschaften

Die Therapeutischen Wohngemeinschaften (TWG) bieten psychisch kranken Menschen vorübergehend oder langfristig ein Zuhause. In den TWG haben die Klienten ein eigenes Zimmer und nutzen die (Wohn-)Küche bzw. den Gemeinschaftsraum sowie das Bad zusammen. Unterstützt durch unsere ausgebildeten Mitarbeiter und die Gemeinschaft ermöglichen wir den Bewohnern eine weitgehend selbstbestimmte Lebensführung. Alltagspraktische Fähigkeiten und soziale Verhaltensweisen werden geübt und gefestigt. Unsere Therapeutischen Wohngemeinschaften richten sich an verschiedene Zielgruppen - beispielsweise Frauen-TWG oder intensiv-betreute TWG.",,9c17602be50048e8,Verbund Betreutes Wohnen Mitte - Sparrstraße 
