id,relevance_score,confidence_score,freebase_types,desc_index
Praktikum,0.2916,1.558,"['/theater/theater_production_staff_role', '/film/film_job', '/fictional_universe/fictional_job_title', '/business/job_title', '/education/field_of_study', '/organization/organization_sector', '/book/book_subject']",1133
Microsoft 365,0.2793,4.537,"['/organization/organization_sector', '/book/book_subject', '/computer/software']",1133
Erzieher,0.2775,1.379,[],1133
Bibliothek,0.2221,1.928,"['/location/location', '/internet/website_category', '/book/book_subject', '/architecture/building_function', '/business/industry', '/organization/organization_sector', '/computer/software_genre', '/media_common/quotation_subject', '/organization/contact_category']",1133
Microsoft Excel,0.1977,5.61,"['/book/book_subject', '/computer/software']",1133
Microsoft Word,0.1944,1.205,['/computer/software'],1133
Erasmus+,0.1942,4.888,[],1133
Microsoft,0.171,18.87,"['/business/customer', '/award/award_nominee', '/organization/organization_sector', '/conferences/conference_sponsor', '/award/award_winner', '/internet/website_owner', '/business/employer', '/projects/project_participant', '/cvg/cvg_publisher', '/media_common/quotation_subject', '/business/sponsor', '/business/consumer_company', '/computer/programming_language_designer', '/venture_capital/venture_investor', '/computer/operating_system_developer', '/computer/processor_manufacturer', '/computer/software_developer', '/book/book_subject', '/law/litigant', '/internet/top_level_domain_sponsor', '/computer/computer_manufacturer_brand', '/award/award_presenting_organization', '/cvg/cvg_developer', '/venture_capital/venture_funded_company', '/organization/organization_partnership', '/book/author', '/organization/organization', '/law/inventor', '/computer/programming_language_developer', '/business/issuer', '/business/business_operation', '/award/ranked_item']",1133
Microsoft PowerPoint,0.1648,7.915,"['/computer/software', '/book/book_subject']",1133
Gebärdensprache,0.1601,3.468,"['/book/book_subject', '/language/language_family', '/language/human_language']",1133
Berlin,0.1447,2.838,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1133
Rassismus,0.1341,1.993,"['/book/book_subject', '/education/field_of_study', '/film/film_subject', '/event/speech_topic', '/media_common/quotation_subject']",1133
Schule ohne Rassismus – Schule mit Courage,0.1175,5.307,[],1133
Bildende Kunst,0.105,1.568,"['/broadcast/genre', '/exhibitions/type_of_exhibition', '/book/book_subject', '/exhibitions/exhibition_subject', '/organization/organization_sector', '/education/school_category', '/education/field_of_study', '/business/product_theme', '/award/award_discipline']",1133
Interkulturelle Kompetenz,0.08743,4.839,[],1133
Bahnhof Berlin Südkreuz,0.07949,1.952,"['/architecture/building', '/metropolitan_transit/transit_stop', '/location/location', '/architecture/structure', '/projects/project_focus']",1133
Lernwerkstatt,0.06244,1.859,[],1133
Campus Berlin,0.0,0.5,['/organization/organization'],1133
2022,0.0,0.5,[],1133
365,0.0,0.5,[],1133
10,0.0,0.5,[],1133
Heilerziehungspflege,0.5157,1.247,[],1134
Heilerziehungspflege,0.5157,1.854,[],1134
Campus Berufsbildung,0.335,2.345,"['/business/employer', '/organization/organization']",1134
Bildung für nachhaltige Entwicklung,0.2874,4.892,[],1134
Erasmus+,0.2552,5.932,[],1134
Bachelor Professional,0.2488,2.476,[],1134
Logopädie,0.2366,6.485,"['/medicine/medical_treatment', '/education/field_of_study', '/medicine/medical_specialty']",1134
Unterstützte Kommunikation,0.216,2.679,[],1134
Bachelor,0.1978,3.609,"['/education/educational_degree', '/dataworld/information_source']",1134
Motopädie,0.1968,1.736,[],1134
Bibliothek,0.1941,1.601,"['/location/location', '/internet/website_category', '/book/book_subject', '/architecture/building_function', '/business/industry', '/organization/organization_sector', '/computer/software_genre', '/media_common/quotation_subject', '/organization/contact_category']",1134
Gebärdensprache,0.1819,7.239,"['/book/book_subject', '/language/language_family', '/language/human_language']",1134
Schule ohne Rassismus – Schule mit Courage,0.1759,2.966,[],1134
Berlin,0.1672,2.771,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1134
Assistenz (Behindertenhilfe),0.153,1.079,[],1134
Inklusion (Soziologie),0.1507,1.109,[],1134
Kommunikation,0.1275,5.711,"['/media_common/quotation_subject', '/education/field_of_study', '/business/industry', '/computer/software_genre', '/book/book_subject', '/organization/organization_sector', '/internet/website_category', '/organization/contact_category']",1134
Bildende Kunst,0.1273,2.411,"['/broadcast/genre', '/exhibitions/type_of_exhibition', '/book/book_subject', '/exhibitions/exhibition_subject', '/organization/organization_sector', '/education/school_category', '/education/field_of_study', '/business/product_theme', '/award/award_discipline']",1134
Rassismus,0.1224,2.095,"['/book/book_subject', '/education/field_of_study', '/film/film_subject', '/event/speech_topic', '/media_common/quotation_subject']",1134
Nachhaltigkeit,0.1182,7.159,"['/media_common/media_genre', '/tv/tv_subject', '/organization/organization_sector', '/media_common/literary_genre', '/business/industry', '/media_common/quotation_subject']",1134
Bahnhof Berlin Südkreuz,0.1119,1.962,"['/architecture/building', '/metropolitan_transit/transit_stop', '/location/location', '/architecture/structure', '/projects/project_focus']",1134
Lernwerkstatt,0.05251,1.856,[],1134
Praktika,0.0,0.5,['/location/location'],1134
2004,0.0,0.5,[],1134
Campus Berufsbildung,0.6162,2.794,"['/business/employer', '/organization/organization']",1135
Sozialassistent,0.4898,1.922,[],1135
Berufsfachschule (Deutschland),0.413,3.236,[],1135
Ausbildung,0.3569,1.125,[],1135
Erzieher,0.3444,2.309,[],1135
Sozialassistent,0.3042,3.887,[],1135
Mittlerer Schulabschluss,0.1854,2.893,['/education/educational_degree'],1135
Rassismus,0.1686,2.124,"['/book/book_subject', '/education/field_of_study', '/film/film_subject', '/event/speech_topic', '/media_common/quotation_subject']",1135
Bahnhof Berlin Südkreuz,0.1285,1.967,"['/architecture/building', '/metropolitan_transit/transit_stop', '/location/location', '/architecture/structure', '/projects/project_focus']",1135
Schule ohne Rassismus – Schule mit Courage,0.1107,5.306,[],1135
Österreichische Volkspartei,0.08607,2.172,"['/government/political_party', '/business/employer', '/organization/organization']",1135
Muttersprache,0.07771,1.054,[],1135
Berlins,0.0,0.5,['/location/location'],1135
MSA,0.0,0.5,['/organization/organization'],1135
Campus Südkreuz,0.0,0.5,['/location/location'],1135
2000,0.0,0.5,[],1135
Gesundheits- und Krankenpfleger,0.4646,1.091,"['/fictional_universe/character_occupation', '/people/profession', '/book/book_subject']",1136
Gesundheits- und Krankenpfleger,0.4646,1.663,"['/fictional_universe/character_occupation', '/people/profession', '/book/book_subject']",1136
Pflegeschule,0.4389,1.116,[],1136
Ausbildung,0.4006,1.456,[],1136
Berufsbildung,0.3591,1.586,"['/organization/organization_sector', '/organization/organization_type']",1136
Erasmus+,0.3003,5.338,[],1136
Campus Berufsbildung,0.2921,2.231,"['/business/employer', '/organization/organization']",1136
Erwachsenen- und Weiterbildung,0.1994,2.082,"['/business/industry', '/media_common/media_genre', '/education/field_of_study', '/education/school_category']",1136
Berlin,0.1486,2.815,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1136
Bildende Kunst,0.1209,1.498,"['/broadcast/genre', '/exhibitions/type_of_exhibition', '/book/book_subject', '/exhibitions/exhibition_subject', '/organization/organization_sector', '/education/school_category', '/education/field_of_study', '/business/product_theme', '/award/award_discipline']",1136
Alboin,0.1037,2.205,"['/military/military_commander', '/royalty/monarch', '/fictional_universe/person_in_fiction', '/royalty/noble_person', '/people/person', '/people/deceased_person']",1136
Bahnhof Berlin Südkreuz,0.08215,1.953,"['/architecture/building', '/metropolitan_transit/transit_stop', '/location/location', '/architecture/structure', '/projects/project_focus']",1136
Kontor,0.03338,1.689,['/location/location'],1136
Campus Berlin,0.0,0.5,['/organization/organization'],1136
4,0.0,0.5,[],1136
3,0.0,0.5,[],1136
10,0.0,0.5,[],1136
BEW,0.0,0.5,['/organization/organization'],1137
Arbeitsgelegenheit mit Mehraufwandsentschädigung,0.4151,1.428,[],1138
Arbeitsgelegenheit mit Mehraufwandsentschädigung,0.1548,2.812,[],1138
Psychische Störung,0.1492,1.578,"['/organization/organization_sector', '/fictional_universe/medical_condition_in_fiction', '/media_common/quotation_subject', '/medicine/symptom', '/medicine/disease', '/people/cause_of_death', '/radio/radio_subject', '/book/book_subject']",1138
Landschaftspflege,0.1334,1.539,[],1138
Jobcenter,0.09868,3.735,[],1138
Platanen,0.09422,2.546,['/biology/organism_classification'],1138
Bezirk Charlottenburg-Wilmersdorf,0.008381,1.196,"['/location/de_borough', '/location/location', '/location/dated_location', '/location/statistical_region', '/location/administrative_division', '/location/place_with_neighborhoods']",1138
Berlin-Kreuzberg,0.2709,1.509,"['/location/location', '/film/film_location', '/location/dated_location', '/location/statistical_region', '/location/neighborhood']",1139
Bergmannstraße (Berlin),0.09162,3.088,['/location/location'],1139
Berlin,0.0829,2.132,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1139
9,0.0,0.5,[],1139
030/53,0.0,0.5,[''],1139
Tel,0.0,0.5,['/location/location'],1139
Bergmannstraße 29,0.0,0.5,['/location/location'],1139
Wasserturm Kreuzberg,0.0,0.5,['/location/location'],1139
16:00,0.0,0.5,[''],1139
14:30,0.0,0.5,[''],1139
65,0.0,0.5,[],1139
76,0.0,0.5,[],1139
41,0.0,0.5,[],1139
-5,0.0,0.5,[],1139
10961,0.0,0.5,[],1139
Mauerpark,0.1937,4.648,['/location/location'],1140
Berlin,0.1918,2.141,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1140
Berlin am Mauerpark,0.0,0.5,['/location/location'],1140
7,0.0,0.5,[],1140
Tee,0.1301,4.411,"['/media_common/quotation_subject', '/food/ingredient', '/food/beverage_type', '/book/book_subject', '/distilled_spirits/distilled_spirit_type', '/food/food', '/food/beverage', '/distilled_spirits/blended_spirit', '/business/industry']",1142
Psychische Störung,0.4686,5.578,"['/organization/organization_sector', '/fictional_universe/medical_condition_in_fiction', '/media_common/quotation_subject', '/medicine/symptom', '/medicine/disease', '/people/cause_of_death', '/radio/radio_subject', '/book/book_subject']",1143
Krankheit,0.3272,14.24,"['/people/cause_of_death', '/visual_art/art_subject', '/organization/organization_sector', '/book/book_subject', '/internet/website_category', '/media_common/quotation_subject']",1143
Krankheit,0.3042,14.24,"['/people/cause_of_death', '/visual_art/art_subject', '/organization/organization_sector', '/book/book_subject', '/internet/website_category', '/media_common/quotation_subject']",1143
Gesundheit,0.2967,5.538,"['/media_common/quotation_subject', '/business/industry', '/organization/organization_sector', '/media_common/literary_genre', '/internet/website_category', '/education/field_of_study', '/radio/radio_subject', '/broadcast/genre', '/media_common/media_genre', '/exhibitions/exhibition_subject', '/internet/blog', '/business/product_category', '/organization/organization_type', '/book/book_subject', '/book/periodical_subject']",1143
Persische Sprache,0.1314,14.55,"['/media_common/netflix_genre', '/language/human_language', '/language/languoid']",1143
Arabische Sprache,0.1231,14.98,"['/language/languoid', '/media_common/netflix_genre', '/education/field_of_study', '/language/human_language', '/book/book_subject']",1143
Bundesamt für Migration und Flüchtlinge,0.2937,3.497,['/organization/organization'],1144
Asylbewerber,0.2727,7.11,['/people/ethnicity'],1144
Familienzusammenführung,0.2162,3.485,[],1144
Refugee,0.1449,5.332,"['/education/field_of_study', '/book/book_subject', '/award/award_winning_work']",1144
Refugee Law Clinics Deutschland,0.1302,1.735,[],1144
Refugee law,0.04858,4.179,[],1144
https://www.rlc-berlin.org/beratung,0.0,0.5,[''],1144
Integration von Zugewanderten,0.3181,1.013,[],1145
Bildung,0.1926,1.039,"['/business/customer', '/film/film_genre', '/games/game_genre', '/tv/tv_genre', '/organization/organization_sector', '/architecture/building_complex_function', '/media_common/media_genre', '/book/book_subject', '/people/professional_field', '/government/government_service', '/media_common/quotation_subject', '/organization/contact_category', '/book/periodical_subject', '/business/competitive_space', '/cvg/cvg_genre', '/business/brand', '/conferences/conference_subject', '/media_common/literary_genre', '/broadcast/genre', '/award/award_discipline', '/internet/website_category', '/education/field_of_study', '/atom/feed_category', '/business/industry', '/organization/organization_type', '/film/film_subject']",1145
Berlin,0.2349,2.751,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1146
Senat von Berlin,0.2113,1.048,"['/architecture/architectural_structure_owner', '/government/government']",1146
Existenzgründung,0.1386,2.647,[],1146
Kultur,0.1319,1.085,"['/architecture/museum', '/architecture/structure', '/location/location', '/projects/project_focus', '/travel/tourist_attraction', '/architecture/building']",1146
Landesmusikrat,0.114,2.38,[],1146
Berliner Philharmoniker,0.1113,3.021,"['/music/featured_artist', '/music/musical_group', '/award/award_nominee', '/music/conducted_ensemble', '/music/artist', '/music/orchestra', '/award/award_winner']",1146
Arbeitsmarkt,0.08729,1.395,[],1146
Künstlersozialkasse,0.08121,4.828,[],1146
Senatsverwaltung für Kultur und Gesellschaftlichen Zusammenhalt,0.03967,3.099,['/organization/organization'],1146
Europa,0.0,0.5,['/location/location'],1146
Berlin Mondiale,0.0,0.5,['/organization/organization'],1146
Autismus,0.2787,3.764,"['/fictional_universe/medical_condition_in_fiction', '/film/film_subject', '/medicine/icd_9_cm_classification', '/book/book_subject', '/education/field_of_study', '/organization/organization_sector', '/tv/tv_subject', '/medicine/disease']",1147
Ergotherapie,0.2648,3.257,"['/book/book_subject', '/organization/organization_type', '/education/field_of_study', '/medicine/medical_treatment', '/medicine/medical_specialty']",1147
Selbstbestimmtes Leben,0.2501,2.055,[],1147
Barrierefreiheit,0.2331,1.829,['/organization/organization_sector'],1147
Arbeit (Philosophie),0.2089,1.054,[],1147
2017,0.0,0.5,[],1147
Kindergarten,0.4257,1.74,"['/education/school_category', '/education/grade_level']",1148
Bibliothek,0.2017,1.933,"['/location/location', '/internet/website_category', '/book/book_subject', '/architecture/building_function', '/business/industry', '/organization/organization_sector', '/computer/software_genre', '/media_common/quotation_subject', '/organization/contact_category']",1148
Erziehung,0.1852,1.231,"['/media_common/media_genre', '/book/periodical_subject', '/book/book_subject', '/organization/organization_sector', '/broadcast/genre', '/film/film_subject', '/internet/website_category']",1148
Sanitärtechnik,0.1605,1.164,"['/organization/organization_sector', '/business/industry']",1148
Familienzentrum,0.3463,1.821,[],1149
Krabbelgruppe,0.121,2.283,[],1149
Herzlich willkommen,0.1034,1.021,[],1149
LGBT,0.4497,2.57,"['/film/film_genre', '/book/book_subject', '/film/film_festival_focus', '/theater/theater_genre', '/media_common/netflix_genre', '/film/film_subject', '/internet/website_category', '/tv/tv_genre', '/award/award_discipline', '/media_common/media_genre', '/organization/organization_sector']",1150
Queer,0.3399,8.538,[],1150
Homosexualität,0.2374,1.226,"['/book/book_subject', '/law/legal_subject', '/film/film_subject', '/cvg/computer_game_subject', '/media_common/quotation_subject']",1150
Rechtsberatung,0.1891,1.161,['/organization/organization_sector'],1150
Lesbisch,0.1813,12.58,"['/book/book_subject', '/tv/tv_subject', '/book/periodical_subject', '/internet/website_category', '/film/film_subject', '/media_common/netflix_genre']",1150
Transgeschlechtlichkeit,0.1357,12.95,['/book/book_subject'],1150
Psychosoziale Beratung,0.08634,2.33,[],1150
E-Mail,0.07625,1.555,"['/organization/organization_sector', '/internet/website_category', '/organization/contact_category', '/film/film_subject', '/computer/software_genre', '/book/book_subject', '/law/invention']",1150
Bisexualität,0.06334,18.95,"['/media_common/netflix_genre', '/film/film_subject', '/book/book_subject']",1150
Telefon,0.04226,1.049,"['/book/book_subject', '/organization/contact_category', '/interests/collection_category', '/business/product_category', '/award/ranked_item', '/law/us_patent', '/law/invention']",1150
miles@blsb.de,0.0,0.5,[''],1150
berlin@lsvd.de,0.0,0.5,[''],1150
15,0.0,0.5,[],1150
30,0.0,0.5,[],1150
22,0.0,0.5,[],1150
50,0.0,0.5,[],1150
Bisexualität,0.2953,10.65,"['/media_common/netflix_genre', '/film/film_subject', '/book/book_subject']",1151
Transgeschlechtlichkeit,0.2461,7.209,['/book/book_subject'],1151
Intergeschlechtlichkeit,0.229,4.055,['/film/film_subject'],1151
AIDS,0.2206,15.88,"['/book/book_subject', '/medicine/icd_9_cm_classification', '/media_common/quotation_subject', '/medicine/infectious_disease', '/film/film_subject', '/organization/organization_sector', '/medicine/disease_cause', '/internet/website_category', '/fictional_universe/medical_condition_in_fiction', '/medicine/disease', '/people/cause_of_death', '/medicine/risk_factor']",1151
Hepatitis,0.184,2.603,"['/medicine/disease', '/people/cause_of_death', '/medicine/disease_cause', '/medicine/icd_9_cm_classification', '/medicine/risk_factor']",1151
HIV,0.181,19.78,"['/medicine/disease_cause', '/biology/organism_classification']",1151
Sexuelle Orientierung,0.1792,7.079,[],1151
Berlin-Schöneberg,0.1459,2.002,"['/location/citytown', '/location/location', '/location/statistical_region', '/location/dated_location']",1151
Hermannplatz,0.04956,2.58,"['/location/citytown', '/location/dated_location', '/location/location', '/location/statistical_region']",1151
STI,0.0,0.5,['/organization/organization'],1151
Checkpoint BLN,0.0,0.5,['/location/location'],1151
16:00,0.0,0.5,[''],1152
Mittwoch,0.3712,1.191,['/time/day_of_week'],1153
Aufenthaltsstatus (Deutschland),0.216,1.921,[],1153
Donnerstag,0.1945,1.346,"['/symbols/namesake', '/time/day_of_week']",1153
Asylrecht (Deutschland),0.1413,1.657,[],1153
Migrant,0.03827,2.424,[],1153
Freitag,0.01583,1.041,"['/time/day_of_week', '/time/day_of_year']",1153
13:00,0.0,0.5,[''],1153
09:00,0.0,0.5,[''],1153
Selbstbestimmtes Leben,0.3174,2.004,[],1155
Behinderung,0.2912,2.836,"['/media_common/quotation_subject', '/book/book_subject', '/organization/organization_sector', '/tv/tv_subject', '/film/film_subject']",1155
Behinderung,0.245,7.216,"['/media_common/quotation_subject', '/book/book_subject', '/organization/organization_sector', '/tv/tv_subject', '/film/film_subject']",1155
Chancengleichheit,0.207,3.388,['/law/legal_subject'],1155
Bildungssystem,0.1856,1.327,[],1155
Sozialberatung,0.1828,2.276,[],1155
Empowerment,0.1816,3.608,"['/media_common/quotation_subject', '/book/book_subject']",1155
Arbeitsmarkt,0.1597,2.914,[],1155
Persische Sprache,0.1329,16.22,"['/media_common/netflix_genre', '/language/human_language', '/language/languoid']",1155
Polnische Sprache,0.1264,1.793,"['/business/industry', '/language/languoid', '/media_common/netflix_genre', '/language/human_language', '/education/field_of_study']",1155
Französische Sprache,0.1206,3.881,"['/fictional_universe/fictional_language', '/education/field_of_study', '/media_common/netflix_genre', '/language/languoid', '/media_common/quotation_subject', '/language/human_language']",1155
Berlin-Pankow,0.1067,1.146,"['/location/statistical_region', '/location/location', '/location/dated_location', '/location/citytown']",1155
Jobcenter,0.09774,3.741,[],1155
"Senatsverwaltung für Arbeit, Soziales, Gleichstellung, Integration, Vielfalt und Antidiskriminierung",0.09142,3.103,[],1155
Italienische Sprache,0.08144,2.643,"['/business/industry', '/book/book_subject', '/media_common/netflix_genre', '/symbols/namesake', '/language/human_language', '/broadcast/genre', '/language/languoid', '/education/field_of_study', '/fictional_universe/fictional_language']",1155
Englische Sprache,0.07987,4.889,"['/book/school_or_movement', '/language/human_language', '/organization/organization_sector', '/organization/contact_category', '/dataworld/information_source', '/language/languoid', '/book/book_subject', '/education/school_category', '/symbols/namesake', '/education/field_of_study', '/fictional_universe/fictional_language']",1155
Videotelephony,0.0765,1.587,['/computer/software_genre'],1155
Arabische Sprache,0.06952,21.2,"['/language/languoid', '/media_common/netflix_genre', '/education/field_of_study', '/language/human_language', '/book/book_subject']",1155
Russische Sprache,0.06863,2.616,"['/education/field_of_study', '/media_common/netflix_genre', '/business/industry', '/organization/organization_sector', '/book/book_subject', '/language/human_language', '/language/languoid']",1155
2,0.0,0.5,[],1155
176,0.0,0.5,[],1155
86,0.0,0.5,[],1155
24,0.0,0.5,[],1155
Abdullah Hamarsheh,0.0,0.5,['/people/person'],1155
30,0.0,0.5,[],1155
499,0.0,0.5,[],1155
87,0.0,0.5,[],1155
9,0.0,0.5,[],1155
79,0.0,0.5,[],1155
stz-pankow.de,0.0,0.5,[''],1155
55,0.0,0.5,[],1155
44,0.0,0.5,[],1155
bzsl.de,0.0,0.5,[''],1155
Berliner Zentrum für Selbstbestimmtes Leben behinderter Menschen,0.0,0.5,['/organization/organization'],1155
jobcenter-ge.de,0.0,0.5,[''],1155
chance-berlin.com,0.0,0.5,[''],1155
Jugend und Sport BJS gGmbH,0.0,0.5,['/organization/organization'],1155
Faryna Aziz,0.0,0.5,['/people/person'],1155
20,0.0,0.5,[],1155
42,0.0,0.5,[],1155
80,0.0,0.5,[],1155
76,0.0,0.5,[],1155
84,0.0,0.5,[],1155
4,0.0,0.5,[],1155
15.2999999999999999967,0.0,0.5,[],1155
17.2999999999999999976,0.0,0.5,[],1155
34,0.0,0.5,[],1155
65,0.0,0.5,[],1155
95,0.0,0.5,[],1155
5,0.0,0.5,[],1155
Andrea Plamper,0.0,0.5,['/people/person'],1155
Deutschland,0.1951,1.215,"['/periodicals/newspaper_circulation_area', '/film/film_location', '/organization/organization_member', '/business/business_location', '/symbols/name_source', '/location/dated_location', '/military/military_combatant', '/religion/religious_leadership_jurisdiction', '/military/military_post', '/organization/organization_scope', '/organization/contact_category', '/symbols/flag_referent', '/government/governmental_jurisdiction', '/organization/organization_founder', '/travel/travel_destination', '/location/administrative_division', '/cvg/computer_game_region', '/fictional_universe/fictional_setting', '/location/country', '/food/beer_country_region', '/government/political_district', '/media_common/netflix_genre', '/sports/sport_country', '/location/statistical_region', '/exhibitions/exhibition_venue', '/sports/sports_team_location', '/broadcast/tv_station_owner', '/olympics/olympic_participating_country', '/biology/breed_origin', '/business/employer', '/book/book_subject', '/location/location']",1156
Integrationslotse,0.1485,1.23,[],1156
Persische Sprache,0.3644,34.72,"['/media_common/netflix_genre', '/language/human_language', '/language/languoid']",1157
Persische Sprache,0.2941,33.27,"['/media_common/netflix_genre', '/language/human_language', '/language/languoid']",1157
Asylrecht (Deutschland),0.2432,1.828,[],1157
Kurdische Sprachen,0.1306,16.26,"['/language/languoid', '/language/human_language']",1157
Arabische Sprache,0.1242,32.26,"['/language/languoid', '/media_common/netflix_genre', '/education/field_of_study', '/language/human_language', '/book/book_subject']",1157
Türkische Sprache,0.1112,21.95,"['/language/languoid', '/book/book_subject', '/broadcast/genre', '/language/human_language']",1157
Deutsche Sprache,0.1047,3.629,"['/language/languoid', '/book/book_subject', '/fictional_universe/fictional_language', '/education/field_of_study', '/business/industry', '/media_common/netflix_genre', '/language/human_language']",1157
Familienzusammenführung,0.08189,2.93,[],1157
Englische Sprache,0.06777,4.57,"['/book/school_or_movement', '/language/human_language', '/organization/organization_sector', '/organization/contact_category', '/dataworld/information_source', '/language/languoid', '/book/book_subject', '/education/school_category', '/symbols/namesake', '/education/field_of_study', '/fictional_universe/fictional_language']",1157
Russische Sprache,0.06477,3.262,"['/education/field_of_study', '/media_common/netflix_genre', '/business/industry', '/organization/organization_sector', '/book/book_subject', '/language/human_language', '/language/languoid']",1157
Nichtbinäre Geschlechtsidentität,0.1492,10.2,[],1158
Nichtbinäre Geschlechtsidentität,0.1492,1.96,[],1158
Bibliothek,0.1144,1.445,"['/location/location', '/internet/website_category', '/book/book_subject', '/architecture/building_function', '/business/industry', '/organization/organization_sector', '/computer/software_genre', '/media_common/quotation_subject', '/organization/contact_category']",1158
Berlin,0.1092,2.284,"['/periodicals/newspaper_circulation_area', '/location/de_state', '/location/location', '/sports/sports_team_location', '/symbols/name_source', '/people/place_of_interment', '/business/employer', '/location/place_with_neighborhoods', '/location/de_city', '/book/book_subject', '/business/business_location', '/olympics/olympic_bidding_city', '/protected_sites/listed_site', '/location/administrative_division', '/location/statistical_region', '/location/dated_location', '/travel/travel_destination', '/olympics/olympic_host_city', '/organization/organization_scope', '/government/governmental_jurisdiction', '/location/citytown', '/fictional_universe/fictional_setting', '/film/film_location']",1158
Transgeschlechtlichkeit,0.06761,5.227,['/book/book_subject'],1158
TrIQ,0.0,0.5,['/organization/organization'],1158
Jobcenter,0.2054,4.59,[],1159
Arbeitslosengeld,0.1197,1.596,[],1159
Kultur,0.1441,1.133,"['/architecture/museum', '/architecture/structure', '/location/location', '/projects/project_focus', '/travel/tourist_attraction', '/architecture/building']",1160
Kiez,0.1254,3.81,[],1160
Berlin-Pankow,0.03768,1.193,"['/location/statistical_region', '/location/location', '/location/dated_location', '/location/citytown']",1160
Tiroler,0.0,0.5,['/location/location'],1160
Stadtteilzentrum Pankow,0.0,0.5,['/organization/organization'],1160
Café,0.3456,1.397,"['/travel/accommodation_feature', '/business/industry', '/dining/cuisine', '/architecture/building_function', '/organization/organization_sector', '/fictional_universe/type_of_fictional_setting']",1161
Kaffee,0.1881,1.341,"['/food/beverage_type', '/food/food', '/media_common/quotation_subject', '/interests/hobbyist', '/business/product_category', '/food/ingredient', '/book/book_subject', '/food/beverage', '/celebrities/abused_substance']",1161
Berlin-Friedenau,0.08128,3.399,"['/location/location', '/location/dated_location', '/location/citytown', '/location/statistical_region']",1161
18:00,0.0,0.5,[''],1161
AIDS,0.2802,12.15,"['/book/book_subject', '/medicine/icd_9_cm_classification', '/media_common/quotation_subject', '/medicine/infectious_disease', '/film/film_subject', '/organization/organization_sector', '/medicine/disease_cause', '/internet/website_category', '/fictional_universe/medical_condition_in_fiction', '/medicine/disease', '/people/cause_of_death', '/medicine/risk_factor']",1162
HIV,0.2451,19.61,"['/medicine/disease_cause', '/biology/organism_classification']",1162
Sexueller Missbrauch,0.2016,2.233,"['/fictional_universe/medical_condition_in_fiction', '/book/book_subject', '/film/film_subject', '/medicine/risk_factor']",1162
